Date,ShareLink,ShareCommentary,SharedUrl,MediaUrl,Visibility
2025-01-25 13:57:12,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7288917830987599872,"Did you know, LLMs are trained so extensively, they can recognize much more than just casual language, or remembering some basic human knowledge?""
""""
""They've ingested a great deal of code, and a good deal of content that utilizes formal semantic models. For example, from the OASIS group you'll find massive efforts around standardized ways to represent information, from DITA to Dublin-Core. From RDF you'll find more ways that are biased towards information or knowledge graphs (Wikipedia makes extensive use of RDF and OWL to organize knowledge).""
""""
""Give this a try. Ask an LLM to present information in XML using DITA, OWL, and Dublin-Core. Ask it to present information in RDF in Turtle format, using RDF-Schema, FOAF, OWL.""
""""
""It'll go the other way too. If the plain english language isn't providing enough semantic clarity for your interactions with an LLM, try directly leveraging a well-known ontological framework.""
""""
""Just like developers aren't just people who can type code with the right syntax, LLMs aren't just able to structure data be it english words or JSON. The real magic is in our ability to model what goes into that structure in a meaningful and organized way.""
""""
""And if you're having trouble being clear about what you want with an LLM, learn a bit about these standards and I think you'll get a lot farther!""
""""
""If you haven't already explored this, sorry, not sorry for the rabbit hole :D","","",MEMBER_NETWORK
2025-01-24 11:22:49,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7288516590013214720,"In 50 years, generative and algorithmic music, from Wendy Carlos to Kraftwerk to Daft Punk to Deadmaus, it has not managed to obsolete a group of musicians forming a band to entertain an audience.""
""""
""I do not believe generative and algorithmic computer programming, technologies like Co-Pilot, Cursor, Aider, will displace developers or teams of creators coming together to synthesize a new technology.""
""""
""Yes, apps like Garage Band make it possible for average folks to generate music, even pro suites like NI Komplete can enable a hack like me to tinker with music. Co-Pilot or ChatGPT will write a small program for someone who can't code.""
""""
""Synths went from generating a tone, to generating arpeggios, to now generating backing drums or bass or vocals. The software field has explored meta-programming, systems modelling, now generating small systems.""
""""
""It's fine for commoditizable work, and I hope that such work can get burned away in the crucible of commerce, like Muzak came to be, but we still have Linkin Park.""
""""
""What business are you in? Are you in the commodities, or are you in the creators, or are you in the flow in between?","","",MEMBER_NETWORK
2025-01-14 01:25:34,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7284742408867569664,"I love ChatGPT. I asked it to quickly generate for me a few talking points on good practices when managing dependencies in a software project. I threw out nearly every point it made.""
""""
""It made what I didn't want to say so completely obvious, so that I could instead choose ideas and points that had impact. Rather than droning on with the same pointless drivel people read everywhere else.","","",MEMBER_NETWORK
2025-01-14 01:00:26,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7284736084503085058,"Hey folks, this is such an important topic. If it feels relevant to you, you should check out Lia's session below!","","",MEMBER_NETWORK
2025-01-04 14:42:40,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7281319125887381504,"BTW you thought LLM hallucination was a challenge, wait until you experience multilayer hallucination across an extracted knowledge graph!","","",MEMBER_NETWORK
2025-01-04 14:28:21,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7281315524020432899,"So getting ready to go back to work Monday, I'm emerging from one heck of a holiday plunge into knowledge management, read a stack of papers and materials but the list keeps getting longer. My world right now looks like Zettelkasten/Atomic Notes ⊎ Structured LLM Responses ⊎ Prompt Engineering ⊎ Hierarchical Knowledge Management ⊎ Multicontextual Disambiguation, my interest was renewed in generalized structural knowledge extraction after it burned out on the GraphRAG stuff that was published by Microsoft last year.""
""""
""About the only thing I can say for sure right now is I still love graphs (like, as in graph theory, not pie charts lol). And Ollama. And my M4Max MBP, because 128GB of GPU-accessible RAM is my new minimum.","","",MEMBER_NETWORK
2024-12-15 12:34:52,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7274039209177317376,"Building software that produces non-deterministic results is hard. I'm sure many of you are at least aware of gen-ai initiatives in your company, it's important that as we explore this new technology, we don't demand determinism from these initiatives. Results vary run to run. Exploit that, don't try and crush it.""
""""
""This means that testing works exactly the same, but automated checking works very, very differently. Testing is a creative human endeavour that we perform to experience the behaviours and characteristics of the software system, in order to learn more about our problem space and how well our system addresses it. (Yes, I still get mileage out of that old differentiation by Bolton & Bach, I'm just getting more crotchety about it as I get older, call me Scrooge).""
""""
""Automated checking (which often people call testing) requires us to check against a pre-determined behaviour or characteristic. If you write checks against LLM output, you're in for a world of hurt. Try as you might, they will fail with imprecise results that may be perfectly acceptable.""
""""
""""What inspired this post?"" you might ask. Well, it's holiday season, where I sit down every year with something weird to play with, and this year's no different. I've sharpened up a negative example to illustrate my point in my current plaything.""
""""
""Don't Do This! https://lnkd.in/eSWaCEGX","","",MEMBER_NETWORK
2024-08-30 21:22:59,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7235396612024401921,"If you're thinking of levelling up how people think about AI at your organization, I highly recommend MJ. His approach and materials are spot-on, get through the hype and see the real opportunities.","","",MEMBER_NETWORK
2024-08-07 00:38:54,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7226748607272529920,"We had our second session of the Tech Coach Oasis call today, momentum and fun is building! A thing we notice looking around, though, is we don't have enough women on the call (only me!) - help us out! Looking for women who code, who love to help other people code better, who want to do that more intentionally. Join us! Comment here, or DM me! Forward this along!""
""""
""The Tech Coach Oasis is a bi-weekly call where we share experiences, learn from each other, and practice the skills we use in mentoring and coaching developers to write more flexible and maintainable software.","","",MEMBER_NETWORK
2024-07-28 15:03:13,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7223342241145106432,"So, I'm continuing to build and seed a separate technical coaching community - looking for folks who actively do this, and want to help others do this. We had our inaugural Zoom meeting last week, and are initially focusing on a bi-weekly get-together to start growing. If you're interested in joining, let me know, it's super early grass-roots days, but it won't be long before we've got some direction set in form and structure.","","",MEMBER_NETWORK
2024-07-19 22:56:42,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7220199906513166336,"Check out this great true story, as Mike walks through the neuroscience of what happens to us under stress.","","",MEMBER_NETWORK
2024-07-17 12:34:43,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7219318603106390016,"Agile ""technical practices"" are basically ways to build the uncertainty the business feels in the market into the software systems we build. We need the systems to be as ""agile"" as the business seeks to be in the market, or the software systems become friction counter to the goals of the business.""
""""
""It's not about the fanciest TDD or the ultimate refactoring techniques, it's about keeping software soft for the purpose of keeping the business relevant. It's likely to involve some fancy TDD or refactoring or new ways to think about architecture etc etc, but the practices are not the point.","","",MEMBER_NETWORK
2024-07-17 11:26:08,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7219301341565698048,"A common theme for me lately is being embarrassed about the books I haven't read yet. Like Jeff Langr's Java Testing book, or like Matt Barcomb's suggestion to read Art of Action.""
""""
""I tend to read important books multiple times now, purposefully. Not necessarily because I miss things the first time around (which I do), but because each pass serves a different purpose for me. First, do I feel the book is important for me. Sometimes I can tell right away because it ""clicks"" and other times I catch myself framing something in a way a book showed me. Then I read for ideas, which takes multiple passes.""
""""
""I continue to blame ""How To Take Smart Notes"" by Sönke Ahrens which introduced me to the concept of the Zettelkasten, and how recording ideas can be done in such a way as to encourage new links between different ideas to be made, and thus new ways of thinking about the same old things. I'm still very much working on the discipline, but I'm starting to see for real some benefits.","","",MEMBER_NETWORK
2024-07-11 12:36:55,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7217144830479474688,"If you're gonna label someone an ""underperformer,"" think about what that tells people about your ""leadership.""","","",MEMBER_NETWORK
2024-07-10 01:29:56,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7216614591806533633,"I'm gauging interest in organizing a weekly or bi-weekly Agile Technical Excellence Coach peer call. The purpose is to share tools, techniques, resources, and support, with a strong focus on code and engineering. I was thinking of using a Lean Coffee format with simple rules to ensure a productive and positive environment: focus on solutions, not problems; provide constructive feedback only; and no work talk, just our craft.""
""""
""If you're interested in joining, please DM me, I'll start organizing by email. If there's enough interest, I'll set it up.","","",MEMBER_NETWORK
2024-06-28 18:33:52,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7212523616356237313,"Polarized thinking helps me work from the extremes to the moderate. The extremes are so often caricatures of real life, a contrast against which I can consider observations or ideas.""
""""
""I’m reminded recently to help folks remember that those extremes are caricatures. You may see it in their thinking, like that old judgement call agile vs not agile. Think about what makes it so or not so, because that A word has failed us for years, and it’s only getting more toxic.""
""""
""Especially looking at the landscape of a large enterprise. What do people see or not see? What are the feedback paths where doing refines planning? Where do they set goals or make decisions together? How do they reduce risk? Where do people carry the concerns of their peers into their work?""
""""
""Binary, black and white, or all-or-nothing thinking is a trap. On this, the last business day of pride month, I’d like to remind everyone to see the rainbow in our work, and the people, and the systems around us.""
""""
""It’s never perfect, but it’s kind of beautiful, isn’t it?","","",MEMBER_NETWORK
2024-05-31 11:29:40,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7202270004795387905,"Blame is a way to protect self. It's very human to protect self, self is the protagonist in everyone's stories.""
""""
""When you see blame, be curious about the protagonist.","","",MEMBER_NETWORK
2024-05-15 11:25:33,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7196470760016670721,"When transitioning from solo work to team work, the focus shifts from completing individual tasks to sharing expertise and actively working together. Collaboration involves deeper engagement than just cooperation; it means contributing ideas, solving problems collectively, and leveraging each other's strengths.""
""""
""Sometimes I express this as shifting from doing what you do, to bringing what you know so the team can do it together.""
""""
""This has been apropos of late for me, as sometimes people think the QE role is redundant in an agile structure. It's not at all. The skills, experience, and perspective are required more than ever, if for no other reason than the pace of change. The depth of the role is not at all in doing the testing, or even in writing automated tests, it's in the myriad ways that QE career professionals decide how to apply their knowledge and skills.""
""""
""If you require some kind of activity or ""doing"" to justify their inclusion, you don't need to go any further than Exploratory Testing as that activity. Just know, that an experienced quality professional brings more to the table than just that.","","",MEMBER_NETWORK
2024-05-12 11:40:33,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7195387371813490688,"Yo, our friend Mike still has a ticket to the awesome Agile Coach Camp Canada event in June - help him out and come join us!","","",MEMBER_NETWORK
2024-05-12 11:32:40,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7195385387366645760,"The desperation with which we seem to want ""AI"" to solve our problems - I think it is a clear message of despair and hopelessness from society, a call out for help. Everything around us seems to be failing, and this feels like our desperate voice, begging.","","",MEMBER_NETWORK
2024-05-10 22:38:47,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7194828248034279424,"Had so much fun this week with this year's RBC Amplify cohort. Design Thinking and the bare metal Agile basics. A series of one hour micro-iterations for experiential training over a day and a half to explore their problem / solution space and iteratively build towards a solution, learning how-to-do and what-to-do with every iteration. A great way to teach agility experientially and in-context! Can't wait to see what these amazingly talented folks come up with over the summer!","","",MEMBER_NETWORK
2024-04-30 12:01:49,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7191044068980719617,"This whole ""leverage dev workstations for devops pipeline tasks"" thing is fire. Orgs starved for ""runners"" because we lost the thread on feedback speed and separated budget concerns. There's gonna be a couple gotchas, but as long as we learn from the devops lessons of the past couple decades (like clean checkout, separate run environment), I think we're gonna do great!","","",MEMBER_NETWORK
2024-04-27 13:46:44,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7189983309785935872,"John pulls out a causal loop diagram to explore the system around building good digital products. As always, his clarity is exemplary on this complex topic.","","",MEMBER_NETWORK
2024-04-27 13:25:14,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7189977900803137537,"Folks, this is a rare opportunity - it will be good, and it will be better with YOUR questions!","","",MEMBER_NETWORK
2024-04-20 12:35:57,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7187428783115710464,"""Stacey: You've been selected to answer...""""
""""
""Wow, this blind advice-giving encouraged by LinkedIn's feature around contributing to expertise, it's a little off-putting. I wonder what problem they're trying to solve? Are they just ego-stroking? Are they trying to build social proof around perceived expertise?""
""""
""""What do you do if you encounter biases and pitfalls when evaluating performance in System Architecture?""""
""""
""I sure don't have much to say about this until I understand the context.","","",MEMBER_NETWORK
2024-04-20 11:02:11,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7187405186053603329,"Hey folks, early bird pricing ends TOMORROW for this fantastic event - I hope to see you there!","","",MEMBER_NETWORK
2024-04-20 10:32:09,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7187397624755335169,"Everything I've learned about communicating I've fought for, hard. I've got the scars.""
""""
""In my youth, I was not social, I receded into my computer. I understood it. It spoke to me in absolute precision, and I learned about expressing my intent with precision. When it did something I didn't understand, I'd open up the debugger and look inside - and it would continue to be precise, and I would quickly understand why it did what it did.""
""""
""There's no debugger for people. We don't speak or write with the pedantic precision my brain seems to need. The precise truths I get from a debugger, I don't get when I ask people questions in a diagnostic attempt to understand.""
""""
""On a suggestion from Jardena London, who's had some time to observe me, I've begun reading Supercommunicators (https://lnkd.in/erRRVKgn).""
""""
""Thank you Jardena, this book speaks so well to my seemingly mechanical heart :D",https://www.amazon.ca/Supercommunicators-Unlock-Secret-Language-Connection/dp/0593862066,"",MEMBER_NETWORK
2024-03-19 21:24:25,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7175965362230808578,"Things, they are a-changing! Join us in Kingston, I'm working on some spicier things this year than usual to bring to the conversation... I hope to see you there!","","",MEMBER_NETWORK
2024-03-12 01:03:45,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7173121454677434368,"Registration is now open for Agile Coach Camp Canada - up your craft, connect with peers, join us this summer June 21-23 in Kingston!","","",MEMBER_NETWORK
2023-10-21 13:20:38,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7121485434920030209,Haha Coach Vader!,"","",MEMBER_NETWORK
2023-10-21 13:18:23,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7121484867770408960,"Working through what I should do as a human, as the artisan if you will, and what drudgery I could offload to a computer or ""AI"" to enhance my work, I do wonder about all the times I've discovered things doing the drudgery that made me a better artisan.""
""""
""If our goal is that of a learning organization, it seems wise to temper our bionic enablement.""
""""
""I'm reminded of my favourite comment from Mike Bowler reading the news headline AI Chatbots Build Software in Minutes for Less Than $1. Paraphrasing, ""Look at that, you take out all the thinking and learning from the process, and it only costs $1.""""
""""
""In the grander scheme, the doing takes only a moment. What was done may survive a little longer. But who did it, what they learned in the process, that is what's worthy of value if we intend to keep doing things.","","",MEMBER_NETWORK
2023-10-07 11:47:03,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7116388452677341184,"Orgs tend to reduce software development (and other roles) to doing rather than designing.""
""""
""TDD is a just-in-time and just-enough design activity. Other approaches are usually brought forward by those who typically seem to be detractors of TDD.""
""""
""But when you look at what they're saying, it often boils down to ""yes, I believe design is important too, but this other (non-TDD) way has been more effective for me."" or ""I tried TDD and it felt awkward and I don't think it brought value to my work.""""
""""
""Arguing about which design method each of our past experiences and contexts deflects us from the real problem.""
""""
""Developers are often reduced to typers of code rather than designers.""
""""
""The power of TDD is in merging the design and implementation activities, so they happen so close together that the feedback loop between them is indistinguishable from the main activity.""
""""
""The tests force us to explore our designs, and to emerge better designs as we layer on new constraints, test by test.""
""""
""The usefulness of the tests extends far beyond validating that our implementation is correct.""
""""
""Making it about the tests can trap us into this limiting viewpoint that the tests are only there to validate our implementation.""
""""
""I believe David is correct that these are myths, and I think we need to widen the conversation when we talk about TDD lest we fall into the limiting belief that it's about building tests.","","",MEMBER_NETWORK
2023-10-01 12:24:35,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7114223573258358784,"Please, measure your system, not the people in it.""
""""
""It's easy to point at a person or role and lay blame. It's hard to point at nothing, the space between people, where 90%+ of your delay happens.""
""""
""Stop looking at people and start looking at the system in which we trapped them.","","",MEMBER_NETWORK
2023-09-28 11:51:01,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7113127961901293569,"There is an active discussion around reducing or replacing the role of a thinking, feeling, human coach with the superficial advice-giving of a computational algorithm based on ungraded/unsupervised general-purpose training data and sometimes a partially controlled subject-expert knowledgebase.""
""""
""May I gently remind folks of the power of empathy, context, and human connection that the notion of ""agility"" was founded upon?""
""""
""In low-trust environments, as we see so much in enterprise work, there is a tendency towards transactional engagement. This is superficial, with little contextual awareness, and forces people to talk in generalities and platitudes. I think we have enough of this in the world already in the field of ""agility.""","","",MEMBER_NETWORK
2023-08-11 11:54:45,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7095734282681241601,"Hey, just now I was writing about this, too, from a different angle! It's almost like the challenge is pervasive in our industry :) This is an excellent and wonderfully rational post from Damon...","","",MEMBER_NETWORK
2023-08-11 11:49:09,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7095732870173843456,"I've seen it for decades across hundreds of clients. The inexperienced driver in too much car, sitting impatiently at an intersection, slams on the gas. The tires let go, and the car careens out of control causing mayhem and destruction.""
""""
""Impact for sure, but not the kind of impact they hoped for.""
""""
""The ideas we put forth under the umbrella we call ""agile"" are a rational approach to solving a problem, but there was nothing rational in that driver's impatience.""
""""
""""Pushing on the gas"" in this context is all of the irrational and destructive date-driven predictive behaviours we see in software development organizations today. We assume meeting our dates will bring us impact, but what we see more of is collision.""
""""
""Folks with a rational ""technician"" mindset like me can struggle in this field against all the human dynamics that can feel out of our grasp. However, the ""agile"" community has brought me new ideas, tools and thoughts to improve my work.""
""""
""A great many of my community connections here helped me along on this path. If you're in a similar place, DM me. I'm happy to help people make meaningful connections.","","",MEMBER_NETWORK
2023-07-22 13:22:41,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7088508652516462592,"I've been met with this thinking several times a year for my whole career. I run a coaching practice with many costly top-tier contractors and have been called out on the cost of some of our gatherings.""
""""
""- Are all meetings bad?""
""- Is salary cost the best way to measure a meeting?""
""""
""As a leader, I continue to make space for these meetings because I see the impact. But I'm also looking for the impact, and I know how to look for the impact. Measuring and exposing the intangibles are hard because, well, they're intangibles.""
""""
""Also, as a leader, I've done more than my share of ham-handed things, so I'm not one to judge but rather wonder, what are the conditions under which this seems like the best idea to action?","","",MEMBER_NETWORK
2023-07-19 11:26:11,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7087392170743083009,"The 6th post in my MLCoder series.""
""""
""A couple of lifetimes ago, I led a team that had a person on it that was less experienced as a developer who was given a lot of the low-brow repair work in the code. This often turned out to be search-and-replace kinds of changes. Another developer wrote an ironic script called `drew.pl` that, on the surface, automated their job away.""
""""
""My MLCoder post series is effectively detailing my path along creating `stacey.py` (yeah, I don't use Perl anymore, and the end implementation of this may or may not be Python).""
""""
""""Find a job, automate it away, and then find another job.""""
""""
""p.s. sorry for the false links in this post, stupid linkedin.",https://stacey.vetzal.com/2023/2023-07-18-mlcoder6/,"",MEMBER_NETWORK
2023-06-11 16:58:38,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7073705098379423744,Instalment 5 of my MLCoder series is the second of two diversions - using LangChain and Pydantic to illustrate constraining LLM to use data formats to make it easier to interact with programmatically. https://lnkd.in/e5TZXMa3,"","",MEMBER_NETWORK
2023-06-11 16:58:02,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7073704946587586560,Instalment 4 of my MLCoder series is the first of two diversions - what an Agent is and how it works... https://lnkd.in/eWDAqgTW,"","",MEMBER_NETWORK
2023-06-06 12:17:09,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7071822321350537216,"No artifact we produce in software development, from user-stories or requirements or architectural diagrams or OKRs, is sufficient to communicate what needs to be done to the people down the line. All, even collectively, are woefully inadequate.""
""""
""We want to believe that the artifacts we produce are sufficient. We want to believe that if we just work hard enough and are smart enough, we will get them right and get better software. This is harmful because we cannot produce sufficiently clear artifacts, no matter how much expertise we have.""
""""
""This is contrary to what most of us have been taught - get an expert (architect, BA, product specialist, coder, tester) to analyze the artifact they receive and tell the rest of us what to do.""
""""
""Sometimes people believe this is the role of an agile coach. That there's some magic in ""agile artifacts"" like a user story, or impact map, or a daily sync meeting, or a Cucumber scenario, and if the coach just taught people how to do these new things, we'd learn to ""be agile"" and can get back to work.""
""""
""In reality, the artifacts alone divide people and limit our understanding.""
""""
""As an agile coach, what I *actually* do is help people find different ways of working together so that the artifacts are minimized and don't replace collaboration. So that they don't drive us apart but rather bring us together.","","",MEMBER_NETWORK
2023-06-02 12:34:41,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7070377180777598976,"For anyone who might be following my MLCoder series, here's the third installment. It's long. Sorry. I wanted to give folks a sense of the different variations the LLM may generate in order to give you a sense of where we want it to be creative and where we want to constrain it.""
""""
""This almost catches you up to my current thinking in terms of coding prompts. This week I had it write me a command-line query tool to do permission comparisons between people. The MLCoder series will continue as I explore more complex app domains with it and a library of baseline programming styles.""
""""
""""But Stacey, what does this have to do with agile coaching?""""
""""
""[Morpheus voice] ""You think it's TDD or test coverage you wanted?""""
""""
""Leveraging LLMs is changing what knowledge work looks like at a record pace, and it's the details we need to understand, not the hype.""
""""
""Sure, we always coached to the purpose of technical practices. Knowing the purpose is even more important today as the means by which we achieve that purpose is changing so drastically.",https://stacey.vetzal.com/2023/2023-06-02-mlcoder3/,"",MEMBER_NETWORK
2023-05-27 15:02:42,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7068240104137351168,"I'm out of time for today and will be back with a more expansive example soon. In the meanwhile, this simplistic example of applying LLMs to software development will form some good bridging between my introduction and my next post.""
""""
""https://lnkd.in/eqUavSpr""
""""
""#software #machinelearning ""
""","","",MEMBER_NETWORK
2023-05-27 14:56:03,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7068238430861717504,"Folks have pointed out that I'm not long-form blogging about my learning journey around LLMs and software development. I've spent some time today correcting that.""
""""
""This is an introductory post to my journey, written many months too late and with more knowledge than I had when I started.""
""""
""https://lnkd.in/eFKUeZCH""
""""
""#software #machinelearning","","",MEMBER_NETWORK
2023-05-07 23:40:49,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7061122731995459584,"On an agile team, your role isn’t entirely what you *do* anymore, it’s now more of what you *know*. How do you show up on your team differently when it becomes about “how can I use what I know to help my team reach it’s goals today?”""
""""
""So, consider that now any of your teammates have a new ChatGPT agent to which they can ask specific directed situational questions and get reasonable responses - is what you know now any less special?""
""""
""It’s never been easier to gain the perspective of a generalist. And, knowledge isn’t experience.""
""""
""ChatGPT has no hands with which to touch the world, no human senses, only the ones we give it. It can’t feel, it will never know the human delight in the right product experience at the right time.""
""""
""The greatest hope I have for this revolution is that we can find purchase on our humanity again, because that’s always been what “agile” is about.","","",MEMBER_NETWORK
2023-05-03 12:37:46,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7059506321200398336,I've got a spicy question for y'all. To what degree is a coach responsible for change in an organization?,"","",MEMBER_NETWORK
2023-04-23 12:36:47,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7055882196036771840,"""That leader is killing our agile transformation.""""
""""
""When I read books and articles on leadership, they often paint a leader into a box, ""this person is a transactional leader."" I find those materials hard to read sometimes. Maybe some folks here can help me find better books.""
""""
""When we stuff people into a label, we erase their experience and humanity.""
""""
""I also feel that ""to be overly attached to one [tool] is as bad as not knowing it sufficiently well."" Think of leadership styles as tools that a leader can add to their toolbox, to pull out strategically in the right context. They'll probably be more practiced at using some than others.""
""""
""Let's help everyone expand their toolbox, leaders and teams together.","","",MEMBER_NETWORK
2023-04-07 11:52:44,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7050072905719676928,"Beware of agilists who don't hate the word agile. Oh, also, beware of ablism. The daily sync is a planning meeting. If you love pointless boring meetings that waste your time and burn your company's money, by all means continue to do this.","","",MEMBER_NETWORK
2023-04-01 12:11:56,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7047903410125230080,"Your agile framework is like a glass. When you ask me what I think about it, there’s only a few properties I want to see in it, so I don’t likely have many suggestions about how to improve it.""
""""
""I care about what you’re putting in the glass. How people behave when living in your framework. This is where the essence of agility lies.""
""""
""You can cram your waterfall into all kinds of containers, Scrum, SAFe, you name it. If you have people that apply their craft in isolation, and hand the result off to someone else, I don’t care what your framework calls you, you’re not done transforming.""
""""
""What are you filling your glass with?","","",MEMBER_NETWORK
2023-03-30 23:16:41,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7047345923231780865,"Yeah, all this ""AI"" stuff is getting me riled up these days, shaking my fist at passing clouds. It's awesome, and terrifying, let's see it for what it is, and embrace the new opportunities it has put in front of us!","","",MEMBER_NETWORK
2023-03-13 00:52:21,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7040847017585098752,"","","",MEMBER_NETWORK
2023-03-12 12:22:21,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7040658272919441408,"Transformation starts and ends with leadership. When leaders say and do things differently, the organization responds accordingly. They are not passive bystanders, by definition. As leaders we must clearly see the organization with our own senses, and not filtered through other people’s fears.","","",MEMBER_NETWORK
2023-03-11 13:29:38,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7040312816838316032,"","","",MEMBER_NETWORK
2023-03-01 12:12:19,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7036669483540783104,"We're continuing to grow the coaching practice at RBC. Folks interested in this particular sub-discipline can be tough to find, but I know I have a few connections here that live in this space. Please give me a hand to cut through the many applicants that don't understand the role... we're looking for people with experience crafting code, who are looking for a career path to help others do the same. https://lnkd.in/g6eDEm5v","","",MEMBER_NETWORK
2023-02-13 22:03:07,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7031019954380382208,"","","",MEMBER_NETWORK
2023-02-13 13:41:23,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7030893688599781378,"Hey folks, I worked with Rodd for a couple years, if you’re looking for some devops leadership / mentorship, you’ve gotta meet him.","","",MEMBER_NETWORK
2022-11-24 16:53:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7001588736983449601,I realize we might have more folks on the hunt for their next opportunity around here. I have open Agile Technical Practice coach positions available if you are considering rejuvenating your career trajectory in this direction from a distinguished career in software development or engineering. #agile #opportunity #softwaredevelopment,"","",MEMBER_NETWORK
2022-10-27 22:42:54,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6991529690515521537,"Control complexity or complexity will control you.""
""""
""The chaos naturally creeps in, you can’t stop it. You’re writing code to solve a shifting problem, in a shifting team, in a language that’s a work-in-progress, using frameworks that are a work-in-progress, in an editor that’s a work-in-progress, on an operating system that’s a work-in-progress, on a computer that you’re likely to replace within a couple of years.""
""""
""You are a leaf on the wind. Every keystroke you make must tame the chaos.","","",MEMBER_NETWORK
2022-10-23 12:00:12,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6989918396351938560,"If you've had a great career building software systems, and want to stretch yourself from doing to helping others do, you might consider a career as an Agile Technical Practices Coach.""
""""
""The stretch isn't for everyone, I found the biggest challenge in the stretch was trying to hold myself back from doing it for them. I used to do the heroics, and I'm still the hero on my personal projects, but seeing the impact beyond code I wrote is incredibly rewarding.""
""""
""As a sub-discipline of agile coaching, technical practices coaching also has a high degree of mentoring, teaching about boundaries, emergent design, using code to communicate with and beyond your teammates, building lean systems that can adapt to many tomorrows and all of the things you've learned through a career of getting good software to market sooner. Because that's all ""agility"" should mean. Because Scrum never made anyone agile. Because there is no agility without technical agility.""
""""
""If this is something you're into, ping me. This is the community we've been building at RBC. We just might have a path for you. #softwaredevelopment #agile #career #coaching","","",MEMBER_NETWORK
2022-08-14 11:55:44,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6964550121837498368,"Are the objectives in your OKRs just your own solutions to the real challenge?""
""""
""Worthy objectives activate creative thinking and learning in your organization. Don’t limit folks by giving them your answer.","","",MEMBER_NETWORK
